property_id,adresse,by_og_zip,ejendomsværdi_2024,grundværdi_2024,ejendomsværdi_2022,grundværdi_2022
2178,"Sundby Parkvej 14, 1 tv",2300 København S,7.113.000 kr.,4.193.000 kr.,,
2179,"Sundby Parkvej 14, 1 th",2300 København S,4.347.000 kr.,2.562.000 kr.,,
2180,"Sundby Parkvej 14, 2 tv",2300 København S,7.186.000 kr.,4.230.000 kr.,,
2181,"Sundby Parkvej 14, 2 th",2300 København S,4.391.000 kr.,2.585.000 kr.,,
2182,"Sundby Parkvej 14, 3 tv",2300 København S,7.299.000 kr.,4.286.000 kr.,,
2183,"Sundby Parkvej 14, 3 th",2300 København S,4.460.000 kr.,2.620.000 kr.,,
2184,"Sundby Parkvej 14, 4 tv",2300 København S,7.452.000 kr.,4.364.000 kr.,,
2185,"Sundby Parkvej 14, 4 th",2300 København S,4.554.000 kr.,2.666.000 kr.,,
2186,"Sundby Parkvej 16, st th",2300 København S,6.254.000 kr.,3.717.000 kr.,,
2187,"Sundby Parkvej 16, st tv",2300 København S,4.757.000 kr.,2.820.000 kr.,,
2188,"Sundby Parkvej 16, 1 tv",2300 København S,7.241.000 kr.,4.257.000 kr.,,
2189,"Sundby Parkvej 16, 1 th",2300 København S,5.132.000 kr.,3.041.000 kr.,,
2190,"Sundby Parkvej 16, 2 tv",2300 København S,7.315.000 kr.,4.295.000 kr.,,
2191,"Sundby Parkvej 16, 2 th",2300 København S,5.184.000 kr.,3.068.000 kr.,,
2192,"Sundby Parkvej 16, 3 tv",2300 København S,7.431.000 kr.,4.353.000 kr.,,
2193,"Sundby Parkvej 16, 3 th",2300 København S,5.266.000 kr.,3.109.000 kr.,,
2194,"Sundby Parkvej 16, 4 tv",2300 København S,7.586.000 kr.,4.431.000 kr.,,
2195,"Sundby Parkvej 16, 4 th",2300 København S,5.376.000 kr.,3.165.000 kr.,,
2196,"Sundby Parkvej 18, st th",2300 København S,6.291.000 kr.,3.736.000 kr.,,
2197,"Sundby Parkvej 18, st tv",2300 København S,6.116.000 kr.,3.636.000 kr.,,
2198,"Sundby Parkvej 18, 1 tv",2300 København S,6.425.000 kr.,3.804.000 kr.,,
2199,"Sundby Parkvej 18, 1 th",2300 København S,6.545.000 kr.,3.871.000 kr.,,
2200,"Sundby Parkvej 18, 2 tv",2300 København S,6.491.000 kr.,3.836.000 kr.,,
2201,"Sundby Parkvej 18, 2 th",2300 København S,6.612.000 kr.,3.905.000 kr.,,
2202,"Sundby Parkvej 18, 3 tv",2300 København S,6.592.000 kr.,3.889.000 kr.,,
2203,"Sundby Parkvej 18, 3 th",2300 København S,6.715.000 kr.,3.958.000 kr.,,
2204,"Sundby Parkvej 18, 4 tv",2300 København S,6.731.000 kr.,3.959.000 kr.,,
2205,"Sundby Parkvej 18, 4 th",2300 København S,6.857.000 kr.,4.030.000 kr.,,
2206,"Sundby Parkvej 18, 5",2300 København S,10.674.000 kr.,6.076.000 kr.,,
2207,"H.C. Hansens Gade 5, st tv",2300 København S,4.115.000 kr.,2.471.000 kr.,,
2208,"H.C. Hansens Gade 5, st th",2300 København S,6.813.000 kr.,4.058.000 kr.,,
2209,"H.C. Hansens Gade 5, 1 tv",2300 København S,6.614.000 kr.,3.945.000 kr.,,
2210,"H.C. Hansens Gade 5, 1 mf",2300 København S,6.958.000 kr.,4.130.000 kr.,,
2211,"H.C. Hansens Gade 5, 1 th",2300 København S,6.221.000 kr.,3.727.000 kr.,,
2212,"H.C. Hansens Gade 5, 2 tv",2300 København S,6.682.000 kr.,3.978.000 kr.,,
2213,"H.C. Hansens Gade 5, 2 mf",2300 København S,7.029.000 kr.,4.166.000 kr.,,
2214,"H.C. Hansens Gade 5, 2 th",2300 København S,6.285.000 kr.,3.759.000 kr.,,
2215,"H.C. Hansens Gade 5, 3 tv",2300 København S,6.787.000 kr.,4.031.000 kr.,,
2216,"H.C. Hansens Gade 5, 3 mf",2300 København S,7.140.000 kr.,4.222.000 kr.,,
2217,"H.C. Hansens Gade 5, 3 th",2300 København S,6.383.000 kr.,3.809.000 kr.,,
2218,"H.C. Hansens Gade 5, 4 tv",2300 København S,6.929.000 kr.,4.102.000 kr.,,
2219,"H.C. Hansens Gade 5, 4 mf",2300 København S,7.290.000 kr.,4.296.000 kr.,,
2220,"H.C. Hansens Gade 5, 4 th",2300 København S,6.517.000 kr.,3.877.000 kr.,,
2221,"H.C. Hansens Gade 5, 5 tv",2300 København S,6.924.000 kr.,4.100.000 kr.,,
2222,"H.C. Hansens Gade 5, 5 mf",2300 København S,7.284.000 kr.,4.293.000 kr.,,
2223,"H.C. Hansens Gade 5, 5 th",2300 København S,6.512.000 kr.,3.874.000 kr.,,
2224,"H.C. Hansens Gade 7, st tv",2300 København S,7.089.000 kr.,4.196.000 kr.,,
2225,"H.C. Hansens Gade 7, st th",2300 København S,4.282.000 kr.,2.555.000 kr.,,
2226,"H.C. Hansens Gade 7, 1 tv",2300 København S,6.473.000 kr.,3.854.000 kr.,,
2227,"H.C. Hansens Gade 7, 1 mf",2300 København S,7.240.000 kr.,4.271.000 kr.,,
2228,"H.C. Hansens Gade 7, 1 th",2300 København S,6.883.000 kr.,4.079.000 kr.,,
2229,"H.C. Hansens Gade 7, 2 tv",2300 København S,6.539.000 kr.,3.888.000 kr.,,
2230,,,,,,
2236,"H.C. Hansens Gade 7, 4 mf",2300 København S,7.585.000 kr.,4.444.000 kr.,,
2237,"H.C. Hansens Gade 7, 4 th",2300 København S,7.211.000 kr.,4.245.000 kr.,,
2238,,,,,,
2239,"H.C. Hansens Gade 7, 5 mf",2300 København S,7.579.000 kr.,4.441.000 kr.,,
2240,"H.C. Hansens Gade 7, 5 th",2300 København S,7.205.000 kr.,4.242.000 kr.,,
2241,"Venøgade 18, st th",2100 København Ø,4.638.000 kr.,2.773.000 kr.,,
2242,"Venøgade 18, st tv",2100 København Ø,5.474.000 kr.,3.283.000 kr.,,
2243,"Venøgade 20, st th",2100 København Ø,4.827.000 kr.,2.892.000 kr.,,
2244,"Venøgade 20, st tv",2100 København Ø,5.349.000 kr.,3.210.000 kr.,,
2245,"Venøgade 22, st th",2100 København Ø,5.090.000 kr.,3.043.000 kr.,,
2246,"Venøgade 22, st tv",2100 København Ø,5.573.000 kr.,3.334.000 kr.,,
2247,"Venøgade 18, 1 th",2100 København Ø,5.536.000 kr.,3.310.000 kr.,,
2248,"Venøgade 18, 1 tv",2100 København Ø,5.482.000 kr.,3.277.000 kr.,,
2249,"Venøgade 20, 1 th",2100 København Ø,5.626.000 kr.,3.365.000 kr.,,
2250,"Venøgade 20, 1 tv",2100 København Ø,5.355.000 kr.,3.203.000 kr.,,
2251,"Venøgade 22, 1 th",2100 København Ø,5.748.000 kr.,3.427.000 kr.,,
2252,"Venøgade 22, 1 tv",2100 København Ø,5.526.000 kr.,3.295.000 kr.,,
2253,"Venøgade 18, 2 th",2100 København Ø,5.592.000 kr.,3.339.000 kr.,,
2254,"Venøgade 18, 2 tv",2100 København Ø,5.537.000 kr.,3.306.000 kr.,,
2255,"Venøgade 20, 2 th",2100 København Ø,5.683.000 kr.,3.394.000 kr.,,
2256,"Venøgade 20, 2 tv",2100 København Ø,5.409.000 kr.,3.231.000 kr.,,
2257,"Venøgade 22, 2 th",2100 København Ø,5.807.000 kr.,3.457.000 kr.,,
2258,"Venøgade 22, 2 tv",2100 København Ø,5.582.000 kr.,3.324.000 kr.,,
2259,"Venøgade 18, 3 th",2100 København Ø,5.681.000 kr.,3.383.000 kr.,,
2260,"Venøgade 18, 3 tv",2100 København Ø,5.625.000 kr.,3.351.000 kr.,,
2261,"Venøgade 20, 3 th",2100 København Ø,5.772.000 kr.,3.439.000 kr.,,
2262,"Venøgade 20, 3 tv",2100 København Ø,5.495.000 kr.,3.274.000 kr.,,
2263,"Venøgade 22, 3 th",2100 København Ø,5.898.000 kr.,3.504.000 kr.,,
2264,"Venøgade 22, 3 tv",2100 København Ø,5.670.000 kr.,3.369.000 kr.,,
2265,"Venøgade 18, 4 th",2100 København Ø,5.800.000 kr.,3.444.000 kr.,,
2266,"Venøgade 18, 4 tv",2100 København Ø,5.743.000 kr.,3.410.000 kr.,,
2267,"Venøgade 20, 4 th",2100 København Ø,5.894.000 kr.,3.502.000 kr.,,
2268,"Venøgade 20, 4 tv",2100 København Ø,5.610.000 kr.,3.333.000 kr.,,
2269,"Venøgade 22, 4 th",2100 København Ø,6.022.000 kr.,3.566.000 kr.,,
2270,"Venøgade 22, 4 tv",2100 København Ø,5.789.000 kr.,3.429.000 kr.,,
2271,"Venøgade 18, 5",2100 København Ø,6.436.000 kr.,3.814.000 kr.,,
2272,"Venøgade 20, 5 th",2100 København Ø,6.296.000 kr.,3.734.000 kr.,,
2273,"Venøgade 20, 5 tv",2100 København Ø,6.701.000 kr.,3.700.000 kr.,,
2274,"Venøgade 22, 5",2100 København Ø,7.041.000 kr.,3.872.000 kr.,,
2275,"Venøgade 14, kl",2100 København Ø,,3.290.000 kr.,,
2276,"Venøgade 16, kl",2100 København Ø,,1.132.000 kr.,,
2277,,,,,,
2278,,,,,,
2279,Lily Brobergs Vej 21,2500 Valby,7.164.000 kr.,2.509.000 kr.,,
2280,Lily Brobergs Vej 19,2500 Valby,5.636.000 kr.,2.209.000 kr.,,
2281,Lily Brobergs Vej 17,2500 Valby,5.785.000 kr.,2.209.000 kr.,,
2282,Lily Brobergs Vej 15,2500 Valby,5.625.000 kr.,2.202.000 kr.,,
2283,Lily Brobergs Vej 13,2500 Valby,5.725.000 kr.,2.202.000 kr.,,
2284,Lily Brobergs Vej 11,2500 Valby,5.663.000 kr.,2.197.000 kr.,,
2285,Lily Brobergs Vej 9,2500 Valby,5.617.000 kr.,2.197.000 kr.,,
2286,Lily Brobergs Vej 7,2500 Valby,5.678.000 kr.,2.203.000 kr.,,
2287,Lily Brobergs Vej 5,2500 Valby,5.608.000 kr.,2.192.000 kr.,,
2288,Lily Brobergs Vej 3,2500 Valby,5.652.000 kr.,2.187.000 kr.,,
2289,Lily Brobergs Vej 1,2500 Valby,5.786.000 kr.,2.238.000 kr.,,
2290,,,,,,
2291,Poul Reumerts Vej 1,2500 Valby,5.825.000 kr.,2.372.000 kr.,,
2292,Poul Reumerts Vej 3,2500 Valby,5.801.000 kr.,2.274.000 kr.,,
2293,Poul Reumerts Vej 5,2500 Valby,5.723.000 kr.,2.259.000 kr.,,
2294,Poul Reumerts Vej 7,2500 Valby,5.822.000 kr.,2.257.000 kr.,,
2295,Poul Reumerts Vej 9,2500 Valby,5.707.000 kr.,2.250.000 kr.,,
2296,Poul Reumerts Vej 11,2500 Valby,5.762.000 kr.,2.251.000 kr.,,
2297,Poul Reumerts Vej 13,2500 Valby,5.744.000 kr.,2.242.000 kr.,,
2298,Poul Reumerts Vej 15,2500 Valby,5.748.000 kr.,2.244.000 kr.,,
2299,Poul Reumerts Vej 17,2500 Valby,5.773.000 kr.,2.230.000 kr.,,
2300,Poul Reumerts Vej 19,2500 Valby,6.613.000 kr.,2.312.000 kr.,,
2301,Poul Reumerts Vej 21,2500 Valby,7.363.000 kr.,2.605.000 kr.,,
2302,Poul Reumerts Vej 23,2500 Valby,5.792.000 kr.,2.330.000 kr.,,
2303,Poul Reumerts Vej 25,2500 Valby,5.815.000 kr.,2.312.000 kr.,,
2304,Poul Reumerts Vej 27,2500 Valby,5.843.000 kr.,2.298.000 kr.,,
2305,Poul Reumerts Vej 29,2500 Valby,5.761.000 kr.,2.282.000 kr.,,
2306,Poul Reumerts Vej 31,2500 Valby,5.743.000 kr.,2.269.000 kr.,,
2307,Poul Reumerts Vej 33,2500 Valby,5.722.000 kr.,2.256.000 kr.,,
2308,Poul Reumerts Vej 35,2500 Valby,7.638.000 kr.,2.470.000 kr.,,
2309,Poul Reumerts Vej 37,2500 Valby,6.669.000 kr.,2.460.000 kr.,,
2310,Poul Reumerts Vej 39,2500 Valby,5.699.000 kr.,2.274.000 kr.,,
2311,Poul Reumerts Vej 41,2500 Valby,5.728.000 kr.,2.262.000 kr.,,
2312,Poul Reumerts Vej 43,2500 Valby,5.754.000 kr.,2.250.000 kr.,,
2313,Poul Reumerts Vej 45,2500 Valby,5.702.000 kr.,2.245.000 kr.,,
2314,Poul Reumerts Vej 47,2500 Valby,5.737.000 kr.,2.237.000 kr.,,
2315,Poul Reumerts Vej 49,2500 Valby,6.641.000 kr.,2.370.000 kr.,,
2316,"Ryesgade 15, st 1",2200 København N,,189.478.000 kr.,,
2317,"Ryesgade 15, kl",2200 København N,,18.314.000 kr.,,
2318,,,,,,
2319,"Vigerslev Allé 23, st tv",2500 Valby,3.572.000 kr.,2.309.000 kr.,,
2320,"Nørre Voldgade 24, st th",1358 København K,8.434.000 kr.,4.852.000 kr.,,
2321,"Nørre Voldgade 24, 1 tv",1358 København K,4.661.000 kr.,2.923.000 kr.,,
2322,"Nørre Voldgade 24, 1 mf",1358 København K,4.294.000 kr.,2.679.000 kr.,,
2323,"Nørre Voldgade 24, 1 th",1358 København K,,1.344.000 kr.,,
2324,"Nørre Voldgade 24, 2 tv",1358 København K,4.708.000 kr.,2.949.000 kr.,,
2325,"Nørre Voldgade 24, 2 mf",1358 København K,6.555.000 kr.,4.106.000 kr.,,
2326,"Nørre Voldgade 24, 2 th",1358 København K,3.967.000 kr.,2.457.000 kr.,,
2327,"Nørre Voldgade 24, 3 tv",1358 København K,4.783.000 kr.,2.988.000 kr.,,
2328,"Nørre Voldgade 24, 3 th",1358 København K,4.406.000 kr.,2.739.000 kr.,,
2329,"Nørre Voldgade 24, 4 tv",1358 København K,4.884.000 kr.,3.043.000 kr.,,
2330,"Nørre Voldgade 24, 4 mf",1358 København K,4.499.000 kr.,2.789.000 kr.,,
2331,"Nørre Voldgade 24, 4 th",1358 København K,4.115.000 kr.,2.535.000 kr.,,
2332,"Nørre Voldgade 24, 5 tv",1358 København K,4.440.000 kr.,2.731.000 kr.,,
2333,"Nørre Voldgade 24, 5 mf",1358 København K,3.529.000 kr.,2.132.000 kr.,,
2334,"Nørre Voldgade 24, 5 th",1358 København K,4.100.000 kr.,2.507.000 kr.,,
2335,"Nørre Voldgade 26, st",1358 København K,4.160.000 kr.,2.545.000 kr.,,
2336,"Nørre Voldgade 26, 1",1358 København K,4.248.000 kr.,2.592.000 kr.,,
2337,"Nørre Voldgade 26, 2",1358 København K,4.292.000 kr.,2.616.000 kr.,,
2338,"Nørre Voldgade 26, 3",1358 København K,4.360.000 kr.,2.652.000 kr.,,
2339,"Nørre Voldgade 26, 4",1358 København K,4.451.000 kr.,2.700.000 kr.,,
2340,"Nørre Voldgade 26, 5",1358 København K,4.112.000 kr.,2.462.000 kr.,,
2341,"Axel Heides Gade 8A, st th",2300 København S,6.288.000 kr.,3.786.000 kr.,,
2342,"Axel Heides Gade 8A, st mf",2300 København S,2.834.000 kr.,1.642.000 kr.,,
2343,"Axel Heides Gade 8A, st tv",2300 København S,4.791.000 kr.,2.882.000 kr.,,
2344,"Axel Heides Gade 8B, st th",2300 København S,6.096.000 kr.,3.672.000 kr.,,
2345,"Axel Heides Gade 8B, st mf",2300 København S,2.852.000 kr.,1.651.000 kr.,,
2346,"Axel Heides Gade 8B, st tv",2300 København S,4.822.000 kr.,2.898.000 kr.,,
2347,"Axel Heides Gade 8C, st th",2300 København S,5.833.000 kr.,3.537.000 kr.,,
2348,"Axel Heides Gade 8C, st mf",2300 København S,2.730.000 kr.,1.590.000 kr.,,
2349,"Axel Heides Gade 8C, st tv",2300 København S,4.666.000 kr.,2.823.000 kr.,,
2350,"Axel Heides Gade 8A, 1 th",2300 København S,6.422.000 kr.,3.855.000 kr.,,
2351,"Axel Heides Gade 8A, 1 mf",2300 København S,3.710.000 kr.,2.184.000 kr.,,
2352,"Axel Heides Gade 8A, 1 tv",2300 København S,4.894.000 kr.,2.934.000 kr.,,
2353,"Axel Heides Gade 8B, 1 th",2300 København S,6.226.000 kr.,3.739.000 kr.,,
2354,"Axel Heides Gade 8B, 1 mf",2300 København S,3.734.000 kr.,2.196.000 kr.,,
2355,"Axel Heides Gade 8B, 1 tv",2300 København S,4.925.000 kr.,2.950.000 kr.,,
2356,"Axel Heides Gade 8C, 1 th",2300 København S,5.959.000 kr.,3.601.000 kr.,,
2357,"Axel Heides Gade 8C, 1 mf",2300 København S,3.573.000 kr.,2.114.000 kr.,,
2358,"Axel Heides Gade 8C, 1 tv",2300 København S,4.713.000 kr.,2.841.000 kr.,,
2359,"Axel Heides Gade 8A, 2 th",2300 København S,6.487.000 kr.,3.889.000 kr.,,
2360,"Axel Heides Gade 8A, 2 mf",2300 København S,3.748.000 kr.,2.203.000 kr.,,
2361,"Axel Heides Gade 8A, 2 tv",2300 København S,4.943.000 kr.,2.959.000 kr.,,
2362,"Axel Heides Gade 8B, 2 th",2300 København S,6.289.000 kr.,3.772.000 kr.,,
2363,"Axel Heides Gade 8B, 2 mf",2300 København S,3.772.000 kr.,2.215.000 kr.,,
2364,Stadfeldtsvej 25,2500 Valby,6.693.000 kr.,4.512.000 kr.,,
2365,"Axel Heides Gade 8B, 2 tv",2300 København S,4.975.000 kr.,2.976.000 kr.,,
2366,"Axel Heides Gade 8C, 2 th",2300 København S,6.019.000 kr.,3.633.000 kr.,,
2367,"Axel Heides Gade 8C, 2 mf",2300 København S,3.610.000 kr.,2.133.000 kr.,,
2368,"Axel Heides Gade 8C, 2 tv",2300 København S,4.762.000 kr.,2.866.000 kr.,,
2369,"Axel Heides Gade 8A, 3 th",2300 København S,6.589.000 kr.,3.942.000 kr.,,
2370,"Axel Heides Gade 8A, 3 mf",2300 København S,3.807.000 kr.,2.232.000 kr.,,
2371,"Axel Heides Gade 8A, 3 tv",2300 København S,5.021.000 kr.,3.000.000 kr.,,
2372,"Axel Heides Gade 8B, 3 th",2300 København S,6.388.000 kr.,3.823.000 kr.,,
2373,"Axel Heides Gade 8B, 3 mf",2300 København S,3.832.000 kr.,2.244.000 kr.,,
2374,"Axel Heides Gade 8B, 3 tv",2300 København S,5.053.000 kr.,3.016.000 kr.,,
2375,"Axel Heides Gade 8C, 3 th",2300 København S,6.113.000 kr.,3.681.000 kr.,,
2376,"Axel Heides Gade 8C, 3 mf",2300 København S,3.667.000 kr.,2.162.000 kr.,,
2377,"Axel Heides Gade 8C, 3 tv",2300 København S,4.836.000 kr.,2.905.000 kr.,,
2378,"Axel Heides Gade 8A, 4 th",2300 København S,6.727.000 kr.,4.013.000 kr.,,
2379,"Axel Heides Gade 8A, 4 mf",2300 København S,3.887.000 kr.,2.273.000 kr.,,
2776,"C.F. Møllers Allé 28, 5 th",2300 København S,3.742.000 kr.,2.204.000 kr.,3.798.000 kr.,2.219.000 kr.
2777,"C.F. Møllers Allé 28, 6 tv",2300 København S,3.906.000 kr.,2.304.000 kr.,3.965.000 kr.,2.320.000 kr.
2778,"C.F. Møllers Allé 28, 6 th",2300 København S,3.742.000 kr.,2.204.000 kr.,3.798.000 kr.,2.219.000 kr.
2779,"C.F. Møllers Allé 28, 7 tv",2300 København S,4.256.000 kr.,2.575.000 kr.,,
2780,"C.F. Møllers Allé 28, 7 th",2300 København S,4.077.000 kr.,2.463.000 kr.,,
2781,"C.F. Møllers Allé 30, st th",2300 København S,4.030.000 kr.,2.419.000 kr.,,
2782,"C.F. Møllers Allé 30, st tv",2300 København S,4.693.000 kr.,2.821.000 kr.,,
2783,"C.F. Møllers Allé 30, 1 tv",2300 København S,4.115.000 kr.,2.483.000 kr.,,
2784,"C.F. Møllers Allé 30, 1 th",2300 København S,4.793.000 kr.,2.897.000 kr.,,
2785,"C.F. Møllers Allé 30, 2 tv",2300 København S,3.976.000 kr.,2.377.000 kr.,,
2786,"C.F. Møllers Allé 30, 2 th",2300 København S,4.632.000 kr.,2.774.000 kr.,,
2787,"C.F. Møllers Allé 30, 3 tv",2300 København S,3.976.000 kr.,2.377.000 kr.,,
2788,"C.F. Møllers Allé 30, 3 th",2300 København S,4.632.000 kr.,2.774.000 kr.,,
2789,"C.F. Møllers Allé 30, 4 tv",2300 København S,3.976.000 kr.,2.377.000 kr.,,
2790,"C.F. Møllers Allé 30, 4 th",2300 København S,4.632.000 kr.,2.774.000 kr.,,
2791,"C.F. Møllers Allé 30, 5 tv",2300 København S,3.976.000 kr.,2.377.000 kr.,,
2792,"C.F. Møllers Allé 30, 5 th",2300 København S,4.632.000 kr.,2.774.000 kr.,,
2793,"C.F. Møllers Allé 30, 6 tv",2300 København S,3.976.000 kr.,2.377.000 kr.,,
2794,"C.F. Møllers Allé 30, 6 th",2300 København S,4.632.000 kr.,2.774.000 kr.,,
2795,"C.F. Møllers Allé 30, 7 tv",2300 København S,4.332.000 kr.,2.628.000 kr.,,
2796,"C.F. Møllers Allé 30, 7 th",2300 København S,5.045.000 kr.,3.066.000 kr.,,
2797,"C.F. Møllers Allé 30, 8 tv",2300 København S,4.472.000 kr.,2.715.000 kr.,,
2798,"C.F. Møllers Allé 30, 8 th",2300 København S,5.045.000 kr.,3.066.000 kr.,,
2799,"C.F. Møllers Allé 30, 9 tv",2300 København S,4.472.000 kr.,2.715.000 kr.,,
2800,"C.F. Møllers Allé 30, 9 th",2300 København S,5.045.000 kr.,3.066.000 kr.,,
2801,"C.F. Møllers Allé 30, 10 tv",2300 København S,4.472.000 kr.,2.715.000 kr.,,
2802,"C.F. Møllers Allé 30, 10 th",2300 København S,5.045.000 kr.,3.066.000 kr.,,
2803,"C.F. Møllers Allé 30, 11 tv",2300 København S,4.472.000 kr.,2.715.000 kr.,,
2804,"C.F. Møllers Allé 30, 11 th",2300 København S,5.045.000 kr.,3.066.000 kr.,,
2805,"C.F. Møllers Allé 32, st th",2300 København S,5.618.000 kr.,3.056.000 kr.,,
2806,"C.F. Møllers Allé 32, 2 tv",2300 København S,5.160.000 kr.,2.997.000 kr.,,
2807,"C.F. Møllers Allé 32, 2 th",2300 København S,3.996.000 kr.,2.340.000 kr.,,
2808,"C.F. Møllers Allé 32, 3 th",2300 København S,3.996.000 kr.,2.340.000 kr.,,
2809,"C.F. Møllers Allé 32, 4 tv",2300 København S,5.160.000 kr.,2.997.000 kr.,,
2810,"C.F. Møllers Allé 32, 4 th",2300 København S,4.628.000 kr.,2.705.000 kr.,,
2811,"C.F. Møllers Allé 32, 5 th",2300 København S,4.628.000 kr.,2.705.000 kr.,,
2812,"C.F. Møllers Allé 32, 6 tv",2300 København S,5.544.000 kr.,2.997.000 kr.,,
2813,"C.F. Møllers Allé 32, 6 th",2300 København S,5.160.000 kr.,2.997.000 kr.,,
2814,"C.F. Møllers Allé 32, 7 th",2300 København S,5.621.000 kr.,3.367.000 kr.,,
2815,"C.F. Møllers Allé 32, 8 tv",2300 København S,6.039.000 kr.,3.367.000 kr.,,
2816,"C.F. Møllers Allé 32, 8 th",2300 København S,4.354.000 kr.,2.628.000 kr.,,
2817,"C.F. Møllers Allé 32, 9 th",2300 København S,4.354.000 kr.,2.628.000 kr.,,
2818,"C.F. Møllers Allé 32, 10 tv",2300 København S,6.039.000 kr.,3.367.000 kr.,,
2819,"C.F. Møllers Allé 32, 10 th",2300 København S,4.354.000 kr.,2.628.000 kr.,,
2820,"C.F. Møllers Allé 32, 11 th",2300 København S,4.354.000 kr.,2.628.000 kr.,,
2821,"C.F. Møllers Allé 34, st th",2300 København S,5.697.000 kr.,3.404.000 kr.,,
2822,"C.F. Møllers Allé 34, st tv",2300 København S,4.204.000 kr.,2.532.000 kr.,,
2823,"C.F. Møllers Allé 34, 1 tv",2300 København S,6.251.000 kr.,3.492.000 kr.,,
2824,"C.F. Møllers Allé 34, 1 th",2300 København S,4.294.000 kr.,2.598.000 kr.,,
2825,"C.F. Møllers Allé 34, 2 tv",2300 København S,4.148.000 kr.,2.491.000 kr.,,
2826,"C.F. Møllers Allé 34, 2 th",2300 København S,4.148.000 kr.,2.491.000 kr.,,
2827,"C.F. Møllers Allé 34, 3 tv",2300 København S,4.148.000 kr.,2.491.000 kr.,,
2828,"C.F. Møllers Allé 34, 3 th",2300 København S,4.148.000 kr.,2.491.000 kr.,,
2829,"C.F. Møllers Allé 34, 4 tv",2300 København S,3.506.000 kr.,2.088.000 kr.,,
2830,"C.F. Møllers Allé 34, 4 th",2300 København S,4.148.000 kr.,2.491.000 kr.,,
2831,"C.F. Møllers Allé 34, 5 tv",2300 København S,3.506.000 kr.,2.088.000 kr.,,
2832,"C.F. Møllers Allé 34, 5 th",2300 København S,5.331.000 kr.,3.187.000 kr.,,
2834,"C.F. Møllers Allé 34, 6 th",2300 København S,4.817.000 kr.,2.892.000 kr.,,
2835,"C.F. Møllers Allé 34, 7 tv",2300 København S,3.315.000 kr.,1.976.000 kr.,,
2836,"C.F. Møllers Allé 34, 7 th",2300 København S,5.247.000 kr.,3.186.000 kr.,,
2837,"C.F. Møllers Allé 34, 8",2300 København S,4.519.000 kr.,2.743.000 kr.,,
2838,"C.F. Møllers Allé 34, 9",2300 København S,4.519.000 kr.,2.743.000 kr.,,
2839,"C.F. Møllers Allé 34, 10",2300 København S,4.519.000 kr.,2.743.000 kr.,,
2840,"C.F. Møllers Allé 34, 11",2300 København S,4.519.000 kr.,2.743.000 kr.,,
2841,"C.F. Møllers Allé 36, st th",2300 København S,3.939.000 kr.,2.340.000 kr.,,
2842,"C.F. Møllers Allé 36, st tv",2300 København S,5.506.000 kr.,3.034.000 kr.,,
2843,"C.F. Møllers Allé 36, 1 tv",2300 København S,4.023.000 kr.,2.407.000 kr.,,
2844,"C.F. Møllers Allé 36, 2 tv",2300 København S,3.887.000 kr.,2.297.000 kr.,,
2845,"C.F. Møllers Allé 36, 2 th",2300 København S,5.433.000 kr.,2.978.000 kr.,,
2846,"C.F. Møllers Allé 36, 3 tv",2300 København S,3.887.000 kr.,2.297.000 kr.,,
2847,"C.F. Møllers Allé 36, 4 tv",2300 København S,3.887.000 kr.,2.297.000 kr.,,
2848,"C.F. Møllers Allé 36, 4 th",2300 København S,5.057.000 kr.,2.978.000 kr.,,
2849,"C.F. Møllers Allé 36, 5 tv",2300 København S,2.832.000 kr.,1.641.000 kr.,,
2850,"C.F. Møllers Allé 36, 6 tv",2300 København S,3.276.000 kr.,1.919.000 kr.,,
2851,"C.F. Møllers Allé 36, 6 th",2300 København S,5.433.000 kr.,2.978.000 kr.,,
2852,"C.F. Møllers Allé 36, 7 tv",2300 København S,3.568.000 kr.,2.141.000 kr.,,
2853,"C.F. Møllers Allé 38, st th",2300 København S,4.705.000 kr.,2.845.000 kr.,,
2854,"C.F. Møllers Allé 38, st tv",2300 København S,4.032.000 kr.,2.431.000 kr.,,
2855,"C.F. Møllers Allé 38, 1 tv",2300 København S,4.968.000 kr.,2.916.000 kr.,,
2856,"C.F. Møllers Allé 38, 1 th",2300 København S,4.117.000 kr.,2.492.000 kr.,,
2857,"C.F. Møllers Allé 38, 2 tv",2300 København S,4.801.000 kr.,2.800.000 kr.,,
2858,"C.F. Møllers Allé 38, 2 th",2300 København S,3.978.000 kr.,2.391.000 kr.,,
2859,"C.F. Møllers Allé 38, 3 tv",2300 København S,4.801.000 kr.,2.800.000 kr.,,
2860,,,,,,
2861,"C.F. Møllers Allé 38, 3 th",2300 København S,3.978.000 kr.,2.391.000 kr.,,
2862,"C.F. Møllers Allé 38, 4 tv",2300 København S,4.643.000 kr.,2.800.000 kr.,,
2863,"C.F. Møllers Allé 38, 4 th",2300 København S,3.978.000 kr.,2.391.000 kr.,,
2864,"C.F. Møllers Allé 38, 5 tv",2300 København S,4.801.000 kr.,2.800.000 kr.,,
2865,"C.F. Møllers Allé 38, 5 th",2300 København S,3.978.000 kr.,2.391.000 kr.,,
